datetime,00010_Mean,hist_mean,hist_median,diff_hist_mean,diff_hist_median,comment,site_no
2010-06-23 00:00:00-05:00,17.2,16.246,16.66,1.0,0.6,,15765195
2010-06-24 00:00:00-05:00,18.0,17.578,16.75,0.4,1.3,,15765195
2010-06-25 00:00:00-05:00,17.4,17.382,17.33,0.0,0.1,,15765195
2010-06-26 00:00:00-05:00,16.8,16.215999999999998,16.03,0.6,0.8,,15765195
2010-06-27 00:00:00-05:00,17.8,16.152,16.14,1.7,1.7,,15765195
2010-06-28 00:00:00-05:00,18.2,16.512,16.43,1.6,1.7,,15765195
2010-06-29 00:00:00-05:00,17.4,17.086,17.03,0.4,0.4,,15765195
2010-06-30 00:00:00-05:00,16.2,17.254,17.3,-1.0,-1.1,,15765195
2010-07-01 00:00:00-05:00,15.4,16.848,16.5,-1.4,-1.1,,15765195
2010-07-02 00:00:00-05:00,15.5,17.034000000000002,17.25,-1.6,-1.8,,15765195
2010-07-03 00:00:00-05:00,15.9,16.994,16.76,-1.1,-0.9,,15765195
2010-07-04 00:00:00-05:00,16.4,17.09,17.19,-0.7,-0.8,,15765195
2010-07-05 00:00:00-05:00,16.9,16.762,17.2,0.1,-0.3,,15765195
2010-07-06 00:00:00-05:00,17.3,17.055999999999997,17.16,0.2,0.1,,15765195
2010-07-07 00:00:00-05:00,17.2,17.412,17.41,-0.2,-0.2,,15765195
2010-07-08 00:00:00-05:00,17.5,17.238,17.61,0.3,-0.1,,15765195
2010-07-09 00:00:00-05:00,17.3,16.766,16.71,0.5,0.6,,15765195
2010-07-10 00:00:00-05:00,18.4,16.956,16.91,1.4,1.5,,15765195
2010-07-11 00:00:00-05:00,17.9,17.248,17.19,0.7,0.7,,15765195
2010-07-12 00:00:00-05:00,17.1,17.164,17.03,-0.1,0.0,,15765195
2010-07-13 00:00:00-05:00,19.1,16.792,17.08,2.3,2.0,,15765195
2010-07-14 00:00:00-05:00,20.9,17.686,16.9,3.2,4.0,,15765195
2010-07-15 00:00:00-05:00,19.1,17.316,16.45,1.7,2.6,,15765195
2010-07-16 00:00:00-05:00,18.6,16.926,16.86,1.6,1.7,,15765195
2010-07-17 00:00:00-05:00,17.9,17.285999999999998,16.94,0.6,0.9,,15765195
2010-07-18 00:00:00-05:00,18.1,17.252,16.98,0.8,1.1,,15765195
2010-07-19 00:00:00-05:00,18.0,16.91,16.66,1.1,1.4,,15765195
2010-07-20 00:00:00-05:00,17.3,17.03,16.89,0.3,0.4,,15765195
2010-07-21 00:00:00-05:00,18.0,17.16,17.38,0.9,0.6,,15765195
2010-07-22 00:00:00-05:00,17.7,17.564,17.77,0.2,-0.1,,15765195
2010-07-23 00:00:00-05:00,17.8,18.494,17.94,-0.7,-0.2,,15765195
2010-07-24 00:00:00-05:00,18.2,18.83,18.12,-0.6,0.1,,15765195
2010-07-25 00:00:00-05:00,20.1,17.416,16.87,2.7,3.2,,15765195
2010-07-26 00:00:00-05:00,19.4,17.542,16.97,1.8,2.4,,15765195
2010-07-27 00:00:00-05:00,17.8,17.28,16.86,0.5,0.9,,15765195
2010-07-28 00:00:00-05:00,18.1,17.084,16.86,1.0,1.2,,15765195
2010-07-29 00:00:00-05:00,18.0,17.202,17.24,0.8,0.7,,15765195
2010-07-30 00:00:00-05:00,16.8,17.39,16.52,-0.6,0.2,,15765195
2010-07-31 00:00:00-05:00,16.6,17.054000000000002,16.67,-0.5,-0.1,,15765195
2010-08-01 00:00:00-05:00,16.9,17.476,17.22,-0.6,-0.3,,15765195
2010-08-02 00:00:00-05:00,16.0,17.538,16.51,-1.5,-0.5,,15765195
2010-08-03 00:00:00-05:00,16.9,18.464000000000002,18.88,-1.6,-2.0,,15765195
2010-08-04 00:00:00-05:00,17.7,18.522000000000002,17.93,-0.8,-0.2,,15765195
2010-08-05 00:00:00-05:00,17.0,18.588,18.43,-1.6,-1.5,,15765195
2010-08-06 00:00:00-05:00,17.0,17.33,17.28,-0.3,-0.3,,15765195
2010-08-07 00:00:00-05:00,16.6,18.038,18.29,-1.4,-1.7,,15765195
2010-08-08 00:00:00-05:00,16.7,18.732,18.95,-2.0,-2.3,,15765195
2010-08-09 00:00:00-05:00,17.1,17.87,17.38,-0.8,-0.3,,15765195
2010-08-10 00:00:00-05:00,17.2,17.142,16.6,0.0,0.6,,15765195
2010-08-11 00:00:00-05:00,17.4,17.442,17.49,0.0,-0.1,,15765195
2010-08-12 00:00:00-05:00,18.3,17.304000000000002,17.55,1.0,0.8,,15765195
2010-08-13 00:00:00-05:00,16.8,17.676,17.95,-0.9,-1.2,,15765195
2010-08-14 00:00:00-05:00,16.6,17.108,16.98,-0.5,-0.3,,15765195
2010-08-15 00:00:00-05:00,16.1,17.218,17.49,-1.1,-1.4,,15765195
2010-08-16 00:00:00-05:00,17.0,16.97,16.78,0.1,0.3,,15765195
2010-08-17 00:00:00-05:00,17.2,17.09,17.15,0.1,0.1,,15765195
2010-08-18 00:00:00-05:00,15.7,17.752,17.45,-2.0,-1.7,,15765195
2010-08-19 00:00:00-05:00,16.6,18.008,17.34,-1.4,-0.7,,15765195
2010-08-20 00:00:00-05:00,16.6,16.884,16.72,-0.3,-0.1,,15765195
2010-08-21 00:00:00-05:00,16.3,16.972,16.79,-0.7,-0.5,,15765195
2010-08-22 00:00:00-05:00,16.7,17.768,17.51,-1.0,-0.8,,15765195
2010-08-23 00:00:00-05:00,16.2,17.28,17.14,-1.1,-1.0,,15765195
2010-08-24 00:00:00-05:00,15.3,16.396,16.48,-1.1,-1.1,,15765195
2010-08-25 00:00:00-05:00,15.2,16.642,16.0,-1.4,-0.8,,15765195
2010-08-26 00:00:00-05:00,15.7,16.477999999999998,16.14,-0.8,-0.4,,15765195
2010-08-27 00:00:00-05:00,15.2,16.35,16.97,-1.2,-1.8,,15765195
2010-08-28 00:00:00-05:00,15.2,16.528,16.38,-1.3,-1.2,,15765195
2010-08-29 00:00:00-05:00,15.7,16.842,16.51,-1.1,-0.8,,15765195
2010-08-30 00:00:00-05:00,16.1,16.858,16.64,-0.7,-0.5,,15765195
2010-08-31 00:00:00-05:00,16.0,16.704,16.06,-0.8,-0.1,,15765195
2010-09-01 00:00:00-05:00,16.3,16.088,15.44,0.2,0.9,,15765195
2010-09-02 00:00:00-05:00,16.7,16.875999999999998,17.5,-0.1,-0.8,,15765195
2010-09-03 00:00:00-05:00,15.6,16.7575,16.485,-1.1,-0.8,,15765195
2010-09-04 00:00:00-05:00,15.3,16.4375,16.06,-1.1,-0.7,,15765195
2010-09-05 00:00:00-05:00,14.5,16.5725,16.515,-2.1,-2.0,,15765195
2010-09-06 00:00:00-05:00,14.8,16.2925,16.355,-1.5,-1.6,,15765195
2010-09-07 00:00:00-05:00,16.1,16.0025,15.955,0.1,0.1,,15765195
2010-09-08 00:00:00-05:00,16.5,15.76,15.485,0.7,1.0,,15765195
2010-09-09 00:00:00-05:00,14.2,15.7575,15.975,-1.6,-1.8,,15765195
2010-09-10 00:00:00-05:00,14.5,15.76,15.925,-1.2,-1.4,,15765195
2010-09-11 00:00:00-05:00,14.9,16.1225,16.52,-1.2,-1.6,,15765195
2010-09-12 00:00:00-05:00,14.2,16.615,17.215,-2.5,-3.1,,15765195
2010-09-13 00:00:00-05:00,15.4,15.665,15.105,-0.2,0.3,,15765195
2010-09-14 00:00:00-05:00,14.6,16.0,15.945,-1.4,-1.4,,15765195
2010-09-15 00:00:00-05:00,14.5,16.135,15.995,-1.6,-1.5,,15765195
2010-09-16 00:00:00-05:00,14.1,15.8975,15.775,-1.8,-1.6,,15765195
2010-09-17 00:00:00-05:00,16.1,15.8975,15.655,0.2,0.4,,15765195
2010-09-18 00:00:00-05:00,14.6,15.775,15.46,-1.2,-0.9,,15765195
2010-09-19 00:00:00-05:00,15.0,15.7225,16.15,-0.7,-1.1,,15765195
2010-09-20 00:00:00-05:00,14.8,16.005,16.575,-1.2,-1.8,,15765195
2010-09-21 00:00:00-05:00,13.8,15.72,16.09,-1.9,-2.2,,15765195
2010-09-22 00:00:00-05:00,15.5,15.76,15.79,-0.3,-0.3,,15765195
2010-09-23 00:00:00-05:00,16.0,15.505,15.5,0.5,0.5,,15765195
2010-09-24 00:00:00-05:00,16.7,15.4675,15.385,1.2,1.3,,15765195
2010-09-25 00:00:00-05:00,16.5,15.565,15.455,0.9,1.0,,15765195
2010-09-26 00:00:00-05:00,14.6,15.5775,15.225,-1.0,-0.6,,15765195
2010-09-27 00:00:00-05:00,16.4,15.15,15.37,1.2,1.0,,15765195
2010-09-28 00:00:00-05:00,17.8,15.4675,15.32,2.3,2.5,,15765195
2010-09-29 00:00:00-05:00,15.3,14.785,14.64,0.5,0.7,,15765195
2010-09-30 00:00:00-05:00,,14.61,14.89,4.7,4.4,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2010-10-01 00:00:00-05:00,17.2,14.8825,15.26,2.3,2.0,,15765195
2010-10-02 00:00:00-05:00,14.9,14.8975,15.04,0.0,-0.1,,15765195
2010-10-03 00:00:00-05:00,13.9,14.7375,14.7,-0.8,-0.8,,15765195
2010-10-04 00:00:00-05:00,13.6,14.8275,14.57,-1.3,-1.0,,15765195
2010-10-05 00:00:00-05:00,13.6,14.22,14.295,-0.6,-0.7,,15765195
2010-10-06 00:00:00-05:00,14.0,14.725,14.695,-0.8,-0.7,,15765195
2010-10-07 00:00:00-05:00,14.2,15.28,15.205,-1.1,-1.0,,15765195
2010-10-08 00:00:00-05:00,13.8,15.5175,15.515,-1.7,-1.7,,15765195
2010-10-09 00:00:00-05:00,14.0,15.66,15.335,-1.7,-1.4,,15765195
2010-10-10 00:00:00-05:00,13.6,15.335,15.36,-1.7,-1.7,,15765195
2010-10-11 00:00:00-05:00,14.4,14.9,14.27,-0.5,0.2,,15765195
2010-10-12 00:00:00-05:00,15.0,13.785,13.895,1.3,1.2,,15765195
2010-10-13 00:00:00-05:00,13.1,13.0825,13.01,0.1,0.1,,15765195
2010-10-14 00:00:00-05:00,12.3,13.4275,13.135,-1.2,-0.9,,15765195
2010-10-15 00:00:00-05:00,12.5,13.51,13.37,-1.0,-0.9,,15765195
2010-10-16 00:00:00-05:00,12.2,13.19,13.39,-1.0,-1.2,,15765195
2010-10-17 00:00:00-05:00,12.5,12.38,12.355,0.1,0.2,,15765195
2010-10-18 00:00:00-05:00,12.3,12.5475,12.16,-0.2,0.2,,15765195
2010-10-19 00:00:00-05:00,12.8,12.7275,12.4,0.1,0.4,,15765195
2010-10-20 00:00:00-05:00,12.1,13.3475,13.1,-1.3,-1.0,,15765195
2010-10-21 00:00:00-05:00,12.3,13.2175,12.88,-1.0,-0.6,,15765195
2010-10-22 00:00:00-05:00,11.3,13.6475,13.275,-2.3,-2.0,,15765195
2010-10-23 00:00:00-05:00,11.6,13.18,12.92,-1.6,-1.3,,15765195
2010-10-24 00:00:00-05:00,13.0,12.7675,11.85,0.2,1.2,,15765195
2010-10-25 00:00:00-05:00,13.7,12.0575,12.155,1.6,1.5,,15765195
2010-10-26 00:00:00-05:00,14.4,11.505,11.32,2.9,3.1,,15765195
2010-10-27 00:00:00-05:00,,11.7325,11.09,4.2,4.9,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2010-10-28 00:00:00-05:00,13.5,12.23,12.15,1.3,1.4,,15765195
2010-10-29 00:00:00-05:00,11.5,12.61,12.665,-1.1,-1.1,,15765195
2010-10-30 00:00:00-05:00,11.1,11.975,11.71,-0.9,-0.7,,15765195
2010-10-31 00:00:00-05:00,10.9,13.3575,13.255,-2.4,-2.3,,15765195
2010-11-01 00:00:00-05:00,10.4,12.2525,12.48,-1.9,-2.1,,15765195
2010-11-02 00:00:00-05:00,9.9,12.2425,11.865,-2.4,-2.0,,15765195
2010-11-03 00:00:00-05:00,10.3,12.2325,12.705,-1.9,-2.4,,15765195
2010-11-04 00:00:00-05:00,10.5,11.5525,11.71,-1.0,-1.2,,15765195
2010-11-05 00:00:00-05:00,11.0,11.85,11.83,-0.9,-0.9,,15765195
2010-11-06 00:00:00-05:00,10.1,11.88,11.72,-1.8,-1.6,,15765195
2010-11-07 00:00:00-05:00,9.6,11.0275,10.725,-1.5,-1.2,,15765195
2010-11-08 00:00:00-05:00,9.7,10.177999999999999,9.8385,-0.4,-0.1,,15765195
2010-11-09 00:00:00-05:00,10.6,9.7123,10.118,0.9,0.5,,15765195
2010-11-10 00:00:00-05:00,11.0,9.8058,9.775,1.2,1.2,,15765195
2010-11-11 00:00:00-05:00,10.1,9.4493,10.126,0.6,-0.1,,15765195
2010-11-12 00:00:00-05:00,9.6,9.4865,9.783999999999999,0.1,-0.2,,15765195
2010-11-13 00:00:00-05:00,9.7,8.577,8.792,1.2,1.0,,15765195
2010-11-14 00:00:00-05:00,9.9,8.8085,8.7935,1.1,1.2,,15765195
2010-11-15 00:00:00-05:00,11.2,8.5035,8.4645,2.7,2.7,,15765195
2010-11-16 00:00:00-05:00,11.4,8.531,8.895,2.9,2.5,,15765195
2010-11-17 00:00:00-05:00,11.9,8.8055,9.0285,3.1,2.8,,15765195
2010-11-18 00:00:00-05:00,10.7,9.1958,9.5735,1.5,1.1,,15765195
2010-11-19 00:00:00-05:00,9.9,9.89,9.7455,0.0,0.2,,15765195
2010-11-20 00:00:00-05:00,9.8,9.6125,9.905,0.1,-0.2,,15765195
2010-11-21 00:00:00-05:00,9.7,8.8138,9.0875,0.9,0.7,,15765195
2010-11-22 00:00:00-05:00,11.0,8.4858,8.7455,2.5,2.3,,15765195
2010-11-23 00:00:00-05:00,10.8,7.841,7.694,3.0,3.1,,15765195
2010-11-24 00:00:00-05:00,9.7,7.4638,7.649,2.2,2.0,,15765195
2010-11-25 00:00:00-05:00,9.4,8.6248,8.585,0.7,0.8,,15765195
2010-11-26 00:00:00-05:00,9.7,9.3708,9.472999999999999,0.4,0.3,,15765195
2010-11-27 00:00:00-05:00,8.4,9.0588,8.9135,-0.6,-0.5,,15765195
2010-11-28 00:00:00-05:00,8.6,8.4805,8.3755,0.1,0.2,,15765195
2010-11-29 00:00:00-05:00,8.4,8.336,8.1805,0.1,0.2,,15765195
2010-11-30 00:00:00-05:00,10.3,9.1003,8.9545,1.2,1.3,,15765195
2010-12-01 00:00:00-05:00,10.8,9.1275,9.001,1.6,1.8,,15765195
2010-12-02 00:00:00-05:00,8.6,9.1043,9.068999999999999,-0.6,-0.5,,15765195
2010-12-03 00:00:00-05:00,8.3,8.8568,8.4785,-0.5,-0.2,,15765195
2010-12-04 00:00:00-05:00,7.8,8.4325,8.4725,-0.6,-0.7,,15765195
2010-12-05 00:00:00-05:00,7.4,8.7563,8.6255,-1.4,-1.2,,15765195
2010-12-06 00:00:00-05:00,6.5,8.6168,8.6275,-2.1,-2.1,,15765195
2010-12-07 00:00:00-05:00,6.2,7.7185,7.6685,-1.5,-1.4,,15765195
2010-12-08 00:00:00-05:00,6.0,7.4995,7.519,-1.5,-1.5,,15765195
2010-12-09 00:00:00-05:00,6.2,7.6125,7.497999999999999,-1.4,-1.3,,15765195
2010-12-10 00:00:00-05:00,6.5,7.3243,6.757999999999999,-0.8,-0.3,,15765195
2010-12-11 00:00:00-05:00,7.3,7.0433,7.465,0.3,-0.1,,15765195
2010-12-12 00:00:00-05:00,7.5,7.0368,6.879,0.5,0.6,,15765195
2010-12-13 00:00:00-05:00,6.4,6.7853,6.931,-0.4,-0.6,,15765195
2010-12-14 00:00:00-05:00,4.5,7.7535,7.818,-3.2,-3.3,,15765195
2010-12-15 00:00:00-05:00,4.7,7.4910000000000005,7.678,-2.7,-2.9,,15765195
2010-12-16 00:00:00-05:00,5.4,,,,,"No historical value, assume good",15765195
2010-12-17 00:00:00-05:00,5.8,6.2578,6.269,-0.5,-0.5,,15765195
2010-12-18 00:00:00-05:00,6.2,6.7593,7.2325,-0.6,-1.0,,15765195
2010-12-19 00:00:00-05:00,6.1,6.943,6.822,-0.8,-0.7,,15765195
2010-12-20 00:00:00-05:00,6.0,6.5678,6.5795,-0.6,-0.6,,15765195
2010-12-21 00:00:00-05:00,6.0,7.15,6.3015,-1.1,-0.3,,15765195
2010-12-22 00:00:00-05:00,6.6,7.351,7.1125,-0.7,-0.5,,15765195
2010-12-23 00:00:00-05:00,6.0,7.801,7.434,-1.8,-1.4,,15765195
2010-12-24 00:00:00-05:00,5.9,7.707000000000001,7.3595,-1.8,-1.4,,15765195
2010-12-25 00:00:00-05:00,6.8,6.995,6.982,-0.2,-0.2,,15765195
2010-12-26 00:00:00-05:00,6.0,6.9775,7.537999999999999,-1.0,-1.6,,15765195
2010-12-27 00:00:00-05:00,4.0,7.3113,7.9135,-3.3,-3.9,,15765195
2010-12-28 00:00:00-05:00,5.4,7.6578,8.835,-2.2,-3.4,,15765195
2010-12-29 00:00:00-05:00,6.4,7.3088,7.87,-0.9,-1.5,,15765195
2010-12-30 00:00:00-05:00,6.6,7.1339999999999995,7.553,-0.5,-0.9,,15765195
2010-12-31 00:00:00-05:00,7.4,6.5198,7.159,0.9,0.2,,15765195
2011-01-01 00:00:00-05:00,8.4,7.006,7.8,1.4,0.6,,15765195
2011-01-02 00:00:00-05:00,9.1,6.6128,7.0945,2.5,2.0,,15765195
2011-01-03 00:00:00-05:00,6.1,7.3398,8.193999999999999,-1.3,-2.1,,15765195
2011-01-04 00:00:00-05:00,6.5,7.4423,8.2425,-0.9,-1.7,,15765195
2011-01-05 00:00:00-05:00,6.4,6.1298,6.766,0.3,-0.3,,15765195
2011-01-06 00:00:00-05:00,6.5,6.1388,6.983,0.4,-0.5,,15765195
2011-01-07 00:00:00-05:00,6.6,5.608,5.767,1.0,0.9,,15765195
2011-01-08 00:00:00-05:00,5.9,,,,,"No historical value, assume good",15765195
2011-01-09 00:00:00-05:00,4.7,,,,,"No historical value, assume good",15765195
2011-01-10 00:00:00-05:00,5.3,,,,,"No historical value, assume good",15765195
2011-01-11 00:00:00-05:00,5.7,7.6898,6.997999999999999,-2.0,-1.3,,15765195
2011-01-12 00:00:00-05:00,5.2,8.6673,8.0485,-3.5,-2.9,,15765195
2011-01-13 00:00:00-05:00,4.8,7.6715,8.1575,-2.9,-3.4,,15765195
2011-01-14 00:00:00-05:00,5.4,6.4795,6.9715,-1.1,-1.6,,15765195
2011-01-15 00:00:00-05:00,6.4,6.874,6.8565,-0.4,-0.4,,15765195
2011-01-16 00:00:00-05:00,6.4,7.102,6.827999999999999,-0.7,-0.4,,15765195
2011-01-17 00:00:00-05:00,6.0,6.5233,6.8125,-0.5,-0.8,,15765195
2011-01-18 00:00:00-05:00,6.0,6.4323,6.7575,-0.5,-0.8,,15765195
2011-01-19 00:00:00-05:00,6.4,6.8898,6.8495,-0.5,-0.5,,15765195
2011-01-20 00:00:00-05:00,6.3,5.8153,5.8725,0.5,0.4,,15765195
2011-01-21 00:00:00-05:00,5.0,6.4295,6.352,-1.4,-1.3,,15765195
2011-01-22 00:00:00-05:00,4.3,7.5943,7.4845,-3.3,-3.2,,15765195
2011-01-23 00:00:00-05:00,4.4,7.3665,7.4045,-2.9,-3.0,,15765195
2011-01-24 00:00:00-05:00,4.8,7.3743,7.1770000000000005,-2.6,-2.4,,15765195
2011-01-25 00:00:00-05:00,6.4,6.8945,6.436,-0.5,-0.1,,15765195
2011-01-26 00:00:00-05:00,5.2,7.1908,7.108,-2.0,-1.9,,15765195
2011-01-27 00:00:00-05:00,5.3,7.5423,7.564,-2.2,-2.3,,15765195
2011-01-28 00:00:00-05:00,6.6,7.7028,7.523,-1.1,-0.9,,15765195
2011-01-29 00:00:00-05:00,6.4,7.457000000000001,7.6315,-1.1,-1.3,,15765195
2011-01-30 00:00:00-05:00,6.7,6.1463,6.3085,0.6,0.4,,15765195
2011-01-31 00:00:00-05:00,5.8,6.026,5.836,-0.2,0.0,,15765195
2011-02-01 00:00:00-05:00,6.8,7.0135,7.303,-0.2,-0.5,,15765195
2011-02-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-02-03 00:00:00-05:00,3.8,6.6223,6.3815,-2.8,-2.6,,15765195
2011-02-04 00:00:00-05:00,4.7,6.8783,6.697,-2.2,-2.0,,15765195
2011-02-05 00:00:00-05:00,5.6,7.2955,7.7665,-1.7,-2.2,,15765195
2011-02-06 00:00:00-05:00,5.0,7.4678,8.0885,-2.5,-3.1,,15765195
2011-02-07 00:00:00-05:00,5.9,7.3389999999999995,8.3425,-1.5,-2.5,,15765195
2011-02-08 00:00:00-05:00,5.3,7.9268,8.0745,-2.7,-2.8,,15765195
2011-02-09 00:00:00-05:00,4.8,6.3995,6.0785,-1.6,-1.3,,15765195
2011-02-10 00:00:00-05:00,5.3,6.9968,7.0245,-1.7,-1.7,,15765195
2011-02-11 00:00:00-05:00,5.3,7.5273,7.4670000000000005,-2.2,-2.1,,15765195
2011-02-12 00:00:00-05:00,5.9,7.226,7.3845,-1.3,-1.5,,15765195
2011-02-13 00:00:00-05:00,6.4,6.6858,6.327000000000001,-0.3,0.1,,15765195
2011-02-14 00:00:00-05:00,4.4,7.3375,7.117000000000001,-2.9,-2.7,,15765195
2011-02-15 00:00:00-05:00,4.8,8.0565,8.1465,-3.2,-3.3,,15765195
2011-02-16 00:00:00-05:00,6.1,7.879,7.9405,-1.7,-1.8,,15765195
2011-02-17 00:00:00-05:00,8.0,7.3375,7.0815,0.7,1.0,,15765195
2011-02-18 00:00:00-05:00,9.3,8.2395,8.1505,1.1,1.2,,15765195
2011-02-19 00:00:00-05:00,7.0,8.7005,8.297,-1.7,-1.3,,15765195
2011-02-20 00:00:00-05:00,6.8,8.7308,8.7195,-2.0,-2.0,,15765195
2011-02-21 00:00:00-05:00,7.0,8.8783,7.9495,-1.8,-0.9,,15765195
2011-02-22 00:00:00-05:00,5.6,8.9138,9.0045,-3.3,-3.4,,15765195
2011-02-23 00:00:00-05:00,5.9,9.0605,8.408999999999999,-3.2,-2.5,,15765195
2011-02-24 00:00:00-05:00,6.7,9.5763,9.0925,-2.9,-2.4,,15765195
2011-02-25 00:00:00-05:00,6.3,9.693,9.385,-3.4,-3.1,,15765195
2011-02-26 00:00:00-05:00,7.3,8.8963,8.921,-1.6,-1.6,,15765195
2011-02-27 00:00:00-05:00,9.0,8.253,8.332,0.7,0.7,,15765195
2011-02-28 00:00:00-05:00,8.8,9.0468,9.127,-0.2,-0.3,,15765195
2011-03-01 00:00:00-05:00,7.9,8.9893,8.471,-1.1,-0.6,,15765195
2011-03-02 00:00:00-05:00,7.9,7.8498,7.3905,0.1,0.5,,15765195
2011-03-03 00:00:00-05:00,6.9,7.7893,7.3275,-0.9,-0.4,,15765195
2011-03-04 00:00:00-05:00,7.9,7.7015,7.337999999999999,0.2,0.6,,15765195
2011-03-05 00:00:00-05:00,9.7,7.5845,6.9110000000000005,2.1,2.8,,15765195
2011-03-06 00:00:00-05:00,9.8,7.9558,8.054,1.9,1.8,,15765195
2011-03-07 00:00:00-05:00,7.4,7.973,7.539,-0.6,-0.1,,15765195
2011-03-08 00:00:00-05:00,8.2,8.6038,7.9645,-0.4,0.2,,15765195
2011-03-09 00:00:00-05:00,8.0,8.9948,8.98,-1.0,-1.0,,15765195
2011-03-10 00:00:00-05:00,8.8,7.9788,7.836,0.9,1.0,,15765195
2011-03-11 00:00:00-05:00,9.1,8.265,8.1735,0.8,0.9,,15765195
2011-03-12 00:00:00-05:00,9.1,7.975,7.864,1.1,1.2,,15765195
2011-03-13 00:00:00-05:00,8.8,8.499,8.117,0.3,0.7,,15765195
2011-03-14 00:00:00-05:00,8.6,7.902,8.635,0.7,0.0,,15765195
2011-03-15 00:00:00-05:00,8.9,8.4448,9.0605,0.5,-0.1,,15765195
2011-03-16 00:00:00-05:00,9.3,8.3148,8.436,1.0,0.9,,15765195
2011-03-17 00:00:00-05:00,10.6,8.207,8.002,2.4,2.6,,15765195
2011-03-18 00:00:00-05:00,12.2,8.7655,8.596,3.4,3.6,,15765195
2011-03-19 00:00:00-05:00,10.8,,,,,"No historical value, assume good",15765195
2011-03-20 00:00:00-05:00,9.7,,,,,"No historical value, assume good",15765195
2011-03-21 00:00:00-05:00,9.9,8.9028,9.1725,1.0,0.7,,15765195
2011-03-22 00:00:00-05:00,10.3,8.6825,8.1555,1.6,2.2,,15765195
2011-03-23 00:00:00-05:00,8.6,8.3448,8.1885,0.3,0.4,,15765195
2011-03-24 00:00:00-05:00,8.2,8.799,8.868,-0.6,-0.7,,15765195
2011-03-25 00:00:00-05:00,8.5,9.6633,9.777000000000001,-1.2,-1.3,,15765195
2011-03-26 00:00:00-05:00,8.5,9.2535,9.362,-0.8,-0.9,,15765195
2011-03-27 00:00:00-05:00,8.9,9.748,9.971,-0.9,-1.1,,15765195
2011-03-28 00:00:00-05:00,8.2,10.5298,10.4535,-2.3,-2.3,,15765195
2011-03-29 00:00:00-05:00,8.8,11.16,11.27,-2.3,-2.5,,15765195
2011-03-30 00:00:00-05:00,8.6,10.9573,11.055,-2.4,-2.5,,15765195
2011-03-31 00:00:00-05:00,8.7,10.2163,10.56,-1.5,-1.8,,15765195
2011-04-01 00:00:00-05:00,8.4,9.894,9.917,-1.5,-1.5,,15765195
2011-04-02 00:00:00-05:00,9.1,9.865,9.9145,-0.7,-0.8,,15765195
2011-04-03 00:00:00-05:00,10.2,10.3795,10.59,-0.2,-0.4,,15765195
2011-04-04 00:00:00-05:00,11.7,11.169,10.585,0.5,1.1,,15765195
2011-04-05 00:00:00-05:00,10.8,10.7825,10.4455,0.0,0.4,,15765195
2011-04-06 00:00:00-05:00,9.9,11.28,11.16,-1.3,-1.2,,15765195
2011-04-07 00:00:00-05:00,11.0,10.9683,10.9015,0.1,0.1,,15765195
2011-04-08 00:00:00-05:00,9.3,11.3945,11.375,-2.1,-2.1,,15765195
2011-04-09 00:00:00-05:00,10.3,12.0365,12.64,-1.7,-2.3,,15765195
2011-04-10 00:00:00-05:00,11.3,11.793,12.08,-0.4,-0.7,,15765195
2011-04-11 00:00:00-05:00,14.3,11.3225,10.7605,2.9,3.5,,15765195
2011-04-12 00:00:00-05:00,12.5,11.892000000000001,11.46,0.6,1.0,,15765195
2011-04-13 00:00:00-05:00,10.8,13.1425,13.35,-2.4,-2.6,,15765195
2011-04-14 00:00:00-05:00,12.5,13.267999999999999,13.28,-0.7,-0.7,,15765195
2011-04-15 00:00:00-05:00,12.2,11.994000000000002,12.04,0.2,0.2,,15765195
2011-04-16 00:00:00-05:00,10.8,12.1728,12.17,-1.4,-1.4,,15765195
2011-04-17 00:00:00-05:00,11.8,11.6076,12.15,0.2,-0.3,,15765195
2011-04-18 00:00:00-05:00,11.3,12.0886,13.27,-0.8,-2.0,,15765195
2011-04-19 00:00:00-05:00,11.0,12.234000000000002,12.26,-1.3,-1.3,,15765195
2011-04-20 00:00:00-05:00,12.7,12.962,13.6,-0.2,-0.9,,15765195
2011-04-21 00:00:00-05:00,12.1,12.82,13.21,-0.7,-1.1,,15765195
2011-04-22 00:00:00-05:00,10.2,12.546,13.08,-2.3,-2.8,,15765195
2011-04-23 00:00:00-05:00,11.5,12.962,13.23,-1.5,-1.7,,15765195
2011-04-24 00:00:00-05:00,14.4,12.758,12.34,1.6,2.1,,15765195
2011-04-25 00:00:00-05:00,15.3,12.502,12.97,2.8,2.3,,15765195
2011-04-26 00:00:00-05:00,16.0,13.394,13.5,2.6,2.5,,15765195
2011-04-27 00:00:00-05:00,16.0,13.38,13.0,2.6,3.0,,15765195
2011-04-28 00:00:00-05:00,16.4,13.142000000000001,13.04,3.2,3.3,,15765195
2011-04-29 00:00:00-05:00,12.9,12.782,11.94,0.1,1.0,,15765195
2011-04-30 00:00:00-05:00,13.0,13.056,13.22,-0.1,-0.3,,15765195
2011-05-01 00:00:00-05:00,12.5,13.614,13.26,-1.1,-0.8,,15765195
