datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2016-08-10 00:00:00-05:00,2016-08-10 00:00:00,20.4,A,015765195,15.6,A,17.5,A,1.02,A,800.0,A,772.0,A,786.0,A,3.1,A,1.0,A,1.8,A,2016-08-10 00:00:00-05:00
2016-08-11 00:00:00-05:00,2016-08-11 00:00:00,21.0,A,015765195,15.6,A,17.5,A,1.04,A,801.0,A,732.0,A,777.0,A,9.2,A,0.0,A,2.1,A,2016-08-11 00:00:00-05:00
2016-08-12 00:00:00-05:00,2016-08-12 00:00:00,21.4,A,015765195,15.7,A,18.0,A,1.01,A,774.0,A,712.0,A,742.0,A,39.0,A,0.1,A,3.0,A,2016-08-12 00:00:00-05:00
2016-08-13 00:00:00-05:00,2016-08-13 00:00:00,21.4,A,015765195,15.6,A,18.1,A,0.98,A,764.0,A,702.0,A,729.0,A,26.0,A,0.0,A,1.9,A,2016-08-13 00:00:00-05:00
2016-08-14 00:00:00-05:00,2016-08-14 00:00:00,21.1,A,015765195,15.6,A,18.0,A,0.96,A,769.0,A,696.0,A,728.0,A,18.0,A,0.5,A,2.3,A,2016-08-14 00:00:00-05:00
2016-08-15 00:00:00-05:00,2016-08-15 00:00:00,20.4,A,015765195,15.1,A,17.4,A,0.95,A,780.0,A,742.0,A,762.0,A,54.0,A,0.8,A,3.4,A,2016-08-15 00:00:00-05:00
2016-08-16 00:00:00-05:00,2016-08-16 00:00:00,20.8,A,015765195,15.2,A,17.3,A,0.92,A,794.0,A,757.0,A,769.0,A,63.0,A,0.5,A,3.4,A,2016-08-16 00:00:00-05:00
2016-08-17 00:00:00-05:00,2016-08-17 00:00:00,20.7,A,015765195,15.4,A,17.5,A,0.91,A,779.0,A,741.0,A,755.0,A,37.0,A,0.0,A,3.6,A,2016-08-17 00:00:00-05:00
2016-08-18 00:00:00-05:00,2016-08-18 00:00:00,20.4,A,015765195,15.4,A,17.3,A,0.91,A,758.0,A,735.0,A,746.0,A,12.0,A,2.0,A,4.0,A,2016-08-18 00:00:00-05:00
2016-08-19 00:00:00-05:00,2016-08-19 00:00:00,20.1,A,015765195,14.5,A,16.7,A,0.87,A,752.0,A,734.0,A,745.0,A,8.1,A,2.6,A,3.7,A,2016-08-19 00:00:00-05:00
2016-08-20 00:00:00-05:00,2016-08-20 00:00:00,20.1,A,015765195,14.1,A,16.6,A,0.86,A,767.0,A,728.0,A,744.0,A,28.0,A,2.3,A,5.2,A,2016-08-20 00:00:00-05:00
2016-08-21 00:00:00-05:00,2016-08-21 00:00:00,21.8,A,015765195,15.2,A,17.5,A,1.07,A,898.0,A,625.0,A,731.0,A,49.0,A,1.8,A,10.1,A,2016-08-21 00:00:00-05:00
2016-08-22 00:00:00-05:00,2016-08-22 00:00:00,18.7,A,015765195,14.4,A,16.5,A,0.91,A,751.0,A,695.0,A,732.0,A,54.0,A,2.8,A,8.9,A,2016-08-22 00:00:00-05:00
2016-08-23 00:00:00-05:00,2016-08-23 00:00:00,18.9,A,015765195,12.9,A,15.5,A,0.85,A,758.0,A,736.0,A,749.0,A,68.0,A,3.0,A,10.3,A,2016-08-23 00:00:00-05:00
2016-08-24 00:00:00-05:00,2016-08-24 00:00:00,19.1,A,015765195,13.3,A,15.9,A,0.84,A,761.0,A,733.0,A,750.0,A,240.0,A,2.0,A,11.7,A,2016-08-24 00:00:00-05:00
2016-08-25 00:00:00-05:00,2016-08-25 00:00:00,18.6,A,015765195,14.1,A,16.0,A,0.8,A,774.0,A,739.0,A,753.0,A,7.0,A,3.0,A,4.5,A,2016-08-25 00:00:00-05:00
2016-08-26 00:00:00-05:00,2016-08-26 00:00:00,20.4,A,015765195,15.0,A,17.0,A,0.77,A,775.0,A,738.0,A,754.0,A,18.0,A,2.9,A,4.7,A,2016-08-26 00:00:00-05:00
2016-08-27 00:00:00-05:00,2016-08-27 00:00:00,19.4,A,015765195,14.1,A,16.4,A,0.75,A,772.0,A,741.0,A,756.0,A,9.8,A,2.8,A,4.2,A,2016-08-27 00:00:00-05:00
2016-08-28 00:00:00-05:00,2016-08-28 00:00:00,19.9,A,015765195,14.1,A,16.5,A,0.75,A,781.0,A,747.0,A,762.0,A,7.5,A,2.9,A,4.1,A,2016-08-28 00:00:00-05:00
2016-08-29 00:00:00-05:00,2016-08-29 00:00:00,20.1,A,015765195,14.3,A,16.6,A,0.75,A,778.0,A,748.0,A,763.0,A,10.0,A,3.1,A,4.6,A,2016-08-29 00:00:00-05:00
2016-08-30 00:00:00-05:00,2016-08-30 00:00:00,19.1,A,015765195,13.7,A,16.1,A,0.73,A,783.0,A,750.0,A,764.0,A,11.0,A,3.1,A,4.6,A,2016-08-30 00:00:00-05:00
2016-08-31 00:00:00-05:00,2016-08-31 00:00:00,23.2,A,015765195,13.8,A,17.2,A,1.64,A,783.0,A,361.0,A,704.0,A,93.0,A,3.5,A,9.8,A,2016-08-31 00:00:00-05:00
2016-09-01 00:00:00-05:00,2016-09-01 00:00:00,21.5,A,015765195,15.6,A,18.8,A,1.5,A,767.0,A,445.0,A,653.0,A,26.0,A,4.9,A,8.1,A,2016-09-01 00:00:00-05:00
2016-09-02 00:00:00-05:00,2016-09-02 00:00:00,18.7,A,015765195,13.7,A,15.9,A,0.82,A,785.0,A,752.0,A,766.0,A,12.0,A,5.7,A,8.0,A,2016-09-02 00:00:00-05:00
2016-09-03 00:00:00-05:00,2016-09-03 00:00:00,18.3,A,015765195,13.8,A,15.6,A,0.79,A,790.0,A,765.0,A,778.0,A,21.0,A,8.1,A,11.5,A,2016-09-03 00:00:00-05:00
2016-09-04 00:00:00-05:00,2016-09-04 00:00:00,18.6,A,015765195,13.2,A,15.5,A,0.76,A,795.0,A,764.0,A,777.0,A,20.0,A,7.4,A,10.3,A,2016-09-04 00:00:00-05:00
2016-09-05 00:00:00-05:00,2016-09-05 00:00:00,18.5,A,015765195,12.9,A,15.4,A,0.76,A,796.0,A,758.0,A,777.0,A,21.0,A,7.8,A,11.5,A,2016-09-05 00:00:00-05:00
2016-09-06 00:00:00-05:00,2016-09-06 00:00:00,19.5,A,015765195,13.1,A,15.8,A,0.75,A,799.0,A,772.0,A,781.0,A,26.0,A,5.8,A,9.7,A,2016-09-06 00:00:00-05:00
2016-09-07 00:00:00-05:00,2016-09-07 00:00:00,19.7,A,015765195,13.5,A,16.2,A,0.74,A,795.0,A,763.0,A,782.0,A,13.0,A,5.2,A,6.6,A,2016-09-07 00:00:00-05:00
2016-09-08 00:00:00-05:00,2016-09-08 00:00:00,20.3,A,015765195,14.8,A,17.1,A,0.73,A,805.0,A,769.0,A,783.0,A,12.0,A,5.4,A,7.1,A,2016-09-08 00:00:00-05:00
2016-09-09 00:00:00-05:00,2016-09-09 00:00:00,20.4,A,015765195,15.2,A,17.2,A,0.73,A,805.0,A,774.0,A,787.0,A,10.0,A,4.7,A,6.1,A,2016-09-09 00:00:00-05:00
2016-09-10 00:00:00-05:00,2016-09-10 00:00:00,20.6,A,015765195,15.1,A,17.4,A,0.73,A,799.0,A,756.0,A,779.0,A,11.0,A,3.7,A,5.4,A,2016-09-10 00:00:00-05:00
2016-09-11 00:00:00-05:00,2016-09-11 00:00:00,20.0,A,015765195,14.6,A,17.4,A,0.74,A,793.0,A,724.0,A,760.0,A,22.0,A,4.6,A,7.0,A,2016-09-11 00:00:00-05:00
2016-09-12 00:00:00-05:00,2016-09-12 00:00:00,18.6,A,015765195,12.8,A,15.3,A,0.72,A,813.0,A,759.0,A,787.0,A,11.0,A,4.8,A,6.2,A,2016-09-12 00:00:00-05:00
2016-09-13 00:00:00-05:00,2016-09-13 00:00:00,19.4,A,015765195,13.4,A,15.9,A,0.69,A,804.0,A,754.0,A,787.0,A,14.0,A,5.3,A,7.0,A,2016-09-13 00:00:00-05:00
2016-09-14 00:00:00-05:00,2016-09-14 00:00:00,19.6,A,015765195,13.7,A,16.3,A,0.69,A,793.0,A,712.0,A,754.0,A,15.0,A,5.4,A,7.6,A,2016-09-14 00:00:00-05:00
2016-09-15 00:00:00-05:00,2016-09-15 00:00:00,18.2,A,015765195,14.0,A,15.7,A,0.69,A,790.0,A,738.0,A,757.0,A,15.0,A,2.8,A,6.1,A,2016-09-15 00:00:00-05:00
2016-09-16 00:00:00-05:00,2016-09-16 00:00:00,17.1,A,015765195,12.7,A,14.8,A,0.68,A,771.0,A,738.0,A,748.0,A,9.3,A,3.3,A,5.0,A,2016-09-16 00:00:00-05:00
2016-09-17 00:00:00-05:00,2016-09-17 00:00:00,17.9,A,015765195,14.0,A,15.5,A,0.65,A,766.0,A,734.0,A,747.0,A,11.0,A,4.1,A,5.9,A,2016-09-17 00:00:00-05:00
2016-09-18 00:00:00-05:00,2016-09-18 00:00:00,19.4,A,015765195,14.2,A,16.2,A,0.67,A,764.0,A,734.0,A,747.0,A,12.0,A,4.9,A,7.4,A,2016-09-18 00:00:00-05:00
2016-09-19 00:00:00-05:00,2016-09-19 00:00:00,20.6,A,015765195,15.4,A,17.4,A,1.24,A,760.0,A,416.0,A,646.0,A,,,,,,,2016-09-19 00:00:00-05:00
2016-09-20 00:00:00-05:00,2016-09-20 00:00:00,18.1,A,015765195,14.7,A,15.9,A,0.71,A,761.0,A,688.0,A,734.0,A,,,,,,,2016-09-20 00:00:00-05:00
2016-09-21 00:00:00-05:00,2016-09-21 00:00:00,18.2,A,015765195,14.0,A,15.5,A,0.69,A,762.0,A,735.0,A,748.0,A,,,,,,,2016-09-21 00:00:00-05:00
2016-09-22 00:00:00-05:00,2016-09-22 00:00:00,18.6,A,015765195,12.9,A,15.3,A,0.69,A,775.0,A,732.0,A,749.0,A,,,,,,,2016-09-22 00:00:00-05:00
2016-09-23 00:00:00-05:00,2016-09-23 00:00:00,18.9,A,015765195,12.8,A,15.4,A,0.69,A,772.0,A,734.0,A,750.0,A,,,,,,,2016-09-23 00:00:00-05:00
2016-09-24 00:00:00-05:00,2016-09-24 00:00:00,16.2,A,015765195,12.7,A,14.6,A,0.69,A,782.0,A,738.0,A,748.0,A,,,,,,,2016-09-24 00:00:00-05:00
2016-09-25 00:00:00-05:00,2016-09-25 00:00:00,16.9,A,015765195,11.1,A,13.5,A,0.69,A,775.0,A,734.0,A,752.0,A,,,,,,,2016-09-25 00:00:00-05:00
2016-09-26 00:00:00-05:00,2016-09-26 00:00:00,14.4,A,015765195,11.3,A,13.1,A,0.69,A,762.0,A,734.0,A,750.0,A,,,,,,,2016-09-26 00:00:00-05:00
2016-09-27 00:00:00-05:00,2016-09-27 00:00:00,17.8,A,015765195,13.0,A,15.0,A,0.7,A,759.0,A,742.0,A,751.0,A,9.8,A,3.8,A,5.8,A,2016-09-27 00:00:00-05:00
2016-09-28 00:00:00-05:00,2016-09-28 00:00:00,15.8,A,015765195,12.1,A,14.0,A,0.8,A,826.0,A,740.0,A,755.0,A,30.0,A,3.5,A,7.4,A,2016-09-28 00:00:00-05:00
2016-09-29 00:00:00-05:00,2016-09-29 00:00:00,16.4,A,015765195,14.2,A,15.4,A,1.84,A,777.0,A,453.0,A,593.0,A,75.0,A,7.5,A,19.2,A,2016-09-29 00:00:00-05:00
2016-09-30 00:00:00-05:00,2016-09-30 00:00:00,16.0,A,015765195,14.2,A,15.0,A,5.32,A,665.0,A,242.0,A,491.0,A,160.0,A,5.4,A,23.2,A,2016-09-30 00:00:00-05:00
2016-10-01 00:00:00-05:00,2016-10-01 00:00:00,14.8,A,015765195,13.9,A,14.3,A,0.86,A,737.0,A,663.0,A,704.0,A,13.0,A,3.5,A,6.1,A,2016-10-01 00:00:00-05:00
2016-10-02 00:00:00-05:00,2016-10-02 00:00:00,15.6,A,015765195,13.8,A,14.6,A,0.82,A,748.0,A,723.0,A,733.0,A,13.0,A,3.3,A,5.5,A,2016-10-02 00:00:00-05:00
2016-10-03 00:00:00-05:00,2016-10-03 00:00:00,17.3,A,015765195,13.4,A,14.9,A,0.75,A,754.0,A,719.0,A,733.0,A,7.8,A,3.8,A,5.4,A,2016-10-03 00:00:00-05:00
2016-10-04 00:00:00-05:00,2016-10-04 00:00:00,16.1,A,015765195,12.2,A,13.8,A,0.74,A,751.0,A,721.0,A,734.0,A,310.0,A,3.4,A,10.9,A,2016-10-04 00:00:00-05:00
2016-10-05 00:00:00-05:00,2016-10-05 00:00:00,16.9,A,015765195,12.3,A,14.1,A,0.74,A,757.0,A,730.0,A,738.0,A,12.0,A,3.7,A,6.0,A,2016-10-05 00:00:00-05:00
2016-10-06 00:00:00-05:00,2016-10-06 00:00:00,17.4,A,015765195,11.7,A,14.0,A,0.74,A,758.0,A,720.0,A,739.0,A,8.8,A,4.2,A,5.5,A,2016-10-06 00:00:00-05:00
2016-10-07 00:00:00-05:00,2016-10-07 00:00:00,17.5,A,015765195,12.2,A,14.2,A,0.74,A,756.0,A,728.0,A,742.0,A,11.0,A,3.6,A,5.7,A,2016-10-07 00:00:00-05:00
2016-10-08 00:00:00-05:00,2016-10-08 00:00:00,14.8,A,015765195,12.8,A,13.8,A,0.7,A,760.0,A,731.0,A,743.0,A,8.0,A,3.6,A,4.9,A,2016-10-08 00:00:00-05:00
2016-10-09 00:00:00-05:00,2016-10-09 00:00:00,15.7,A,015765195,11.8,A,13.6,A,0.71,A,761.0,A,732.0,A,745.0,A,12.0,A,4.0,A,5.2,A,2016-10-09 00:00:00-05:00
2016-10-10 00:00:00-05:00,2016-10-10 00:00:00,15.4,A,015765195,10.8,A,12.5,A,0.69,A,757.0,A,728.0,A,742.0,A,12.0,A,4.1,A,5.4,A,2016-10-10 00:00:00-05:00
2016-10-11 00:00:00-05:00,2016-10-11 00:00:00,15.3,A,015765195,9.2,A,11.8,A,0.71,A,767.0,A,726.0,A,749.0,A,9.7,A,4.2,A,5.7,A,2016-10-11 00:00:00-05:00
2016-10-12 00:00:00-05:00,2016-10-12 00:00:00,15.8,A,015765195,9.7,A,12.3,A,0.7,A,773.0,A,739.0,A,758.0,A,16.0,A,4.6,A,7.0,A,2016-10-12 00:00:00-05:00
2016-10-13 00:00:00-05:00,2016-10-13 00:00:00,15.2,A,015765195,10.7,A,12.8,A,0.71,A,792.0,A,742.0,A,769.0,A,46.0,A,1.3,A,6.5,A,2016-10-13 00:00:00-05:00
2016-10-14 00:00:00-05:00,2016-10-14 00:00:00,15.0,A,015765195,9.6,A,12.0,A,0.7,A,800.0,A,766.0,A,782.0,A,14.0,A,1.8,A,4.2,A,2016-10-14 00:00:00-05:00
2016-10-15 00:00:00-05:00,2016-10-15 00:00:00,15.4,A,015765195,9.1,A,11.7,A,0.7,A,795.0,A,764.0,A,779.0,A,9.8,A,1.8,A,4.2,A,2016-10-15 00:00:00-05:00
2016-10-16 00:00:00-05:00,2016-10-16 00:00:00,15.6,A,015765195,10.0,A,12.4,A,0.69,A,796.0,A,761.0,A,775.0,A,41.0,A,1.5,A,7.1,A,2016-10-16 00:00:00-05:00
2016-10-17 00:00:00-05:00,2016-10-17 00:00:00,17.5,A,015765195,11.8,A,14.0,A,0.7,A,784.0,A,762.0,A,776.0,A,6.2,A,1.9,A,3.8,A,2016-10-17 00:00:00-05:00
2016-10-18 00:00:00-05:00,2016-10-18 00:00:00,18.1,A,015765195,12.0,A,14.6,A,0.7,A,792.0,A,765.0,A,777.0,A,11.0,A,2.0,A,4.0,A,2016-10-18 00:00:00-05:00
2016-10-19 00:00:00-05:00,2016-10-19 00:00:00,17.9,A,015765195,13.5,A,15.2,A,0.71,A,792.0,A,760.0,A,774.0,A,12.0,A,3.8,A,5.3,A,2016-10-19 00:00:00-05:00
2016-10-20 00:00:00-05:00,2016-10-20 00:00:00,18.0,A,015765195,13.4,A,15.2,A,0.7,A,793.0,A,750.0,A,771.0,A,9.3,A,4.8,A,6.5,A,2016-10-20 00:00:00-05:00
2016-10-21 00:00:00-05:00,2016-10-21 00:00:00,18.9,A,015765195,14.7,A,16.2,A,1.35,A,1080.0,A,438.0,A,721.0,A,200.0,A,0.9,A,15.1,A,2016-10-21 00:00:00-05:00
2016-10-22 00:00:00-05:00,2016-10-22 00:00:00,15.3,A,015765195,10.8,A,12.6,A,0.79,A,773.0,A,575.0,A,725.0,A,70.0,A,1.6,A,5.8,A,2016-10-22 00:00:00-05:00
2016-10-23 00:00:00-05:00,2016-10-23 00:00:00,14.9,A,015765195,10.0,A,11.9,A,0.69,A,778.0,A,758.0,A,768.0,A,43.0,A,1.0,A,5.3,A,2016-10-23 00:00:00-05:00
2016-10-24 00:00:00-05:00,2016-10-24 00:00:00,14.2,A,015765195,10.8,A,12.2,A,0.68,A,792.0,A,765.0,A,777.0,A,270.0,A,0.9,A,11.3,A,2016-10-24 00:00:00-05:00
2016-10-25 00:00:00-05:00,2016-10-25 00:00:00,13.4,A,015765195,9.1,A,10.9,A,0.68,A,797.0,A,767.0,A,780.0,A,40.0,A,1.6,A,6.8,A,2016-10-25 00:00:00-05:00
2016-10-26 00:00:00-05:00,2016-10-26 00:00:00,12.9,A,015765195,7.6,A,10.0,A,0.67,A,800.0,A,760.0,A,778.0,A,110.0,A,1.9,A,11.9,A,2016-10-26 00:00:00-05:00
2016-10-27 00:00:00-05:00,2016-10-27 00:00:00,12.2,A,015765195,10.0,A,11.0,A,0.86,A,1050.0,A,756.0,A,791.0,A,230.0,A,3.0,A,14.8,A,2016-10-27 00:00:00-05:00
2016-10-28 00:00:00-05:00,2016-10-28 00:00:00,13.4,A,015765195,9.2,A,11.4,A,0.76,A,787.0,A,679.0,A,739.0,A,190.0,A,2.0,A,12.6,A,2016-10-28 00:00:00-05:00
2016-10-29 00:00:00-05:00,2016-10-29 00:00:00,14.3,A,015765195,8.5,A,11.2,A,0.68,A,784.0,A,752.0,A,765.0,A,61.0,A,1.3,A,8.8,A,2016-10-29 00:00:00-05:00
2016-10-30 00:00:00-05:00,2016-10-30 00:00:00,17.4,A,015765195,12.2,A,14.3,A,0.78,A,1000.0,A,762.0,A,790.0,A,10.0,A,1.8,A,3.5,A,2016-10-30 00:00:00-05:00
2016-10-31 00:00:00-05:00,2016-10-31 00:00:00,14.0,A,015765195,10.1,A,12.2,A,0.75,A,958.0,A,746.0,A,777.0,A,10.0,A,2.4,A,4.0,A,2016-10-31 00:00:00-05:00
2016-11-01 00:00:00-05:00,2016-11-01 00:00:00,12.5,A,015765195,8.5,A,10.5,A,0.71,A,804.0,A,764.0,A,778.0,A,130.0,A,2.0,A,8.2,A,2016-11-01 00:00:00-05:00
2016-11-02 00:00:00-05:00,2016-11-02 00:00:00,15.3,A,015765195,10.2,A,12.3,A,0.68,A,804.0,A,762.0,A,784.0,A,66.0,A,1.3,A,3.6,A,2016-11-02 00:00:00-05:00
2016-11-03 00:00:00-05:00,2016-11-03 00:00:00,14.6,A,015765195,11.2,A,12.6,A,0.69,A,814.0,A,773.0,A,789.0,A,5.1,A,2.0,A,3.3,A,2016-11-03 00:00:00-05:00
2016-11-04 00:00:00-05:00,2016-11-04 00:00:00,14.1,A,015765195,9.3,A,11.6,A,0.69,A,805.0,A,772.0,A,789.0,A,4.9,A,3.2,A,3.7,A,2016-11-04 00:00:00-05:00
2016-11-05 00:00:00-05:00,2016-11-05 00:00:00,13.6,A,015765195,8.0,A,10.3,A,0.67,A,801.0,A,766.0,A,787.0,A,6.0,A,3.1,A,3.7,A,2016-11-05 00:00:00-05:00
2016-11-06 00:00:00-05:00,2016-11-06 00:00:00,13.2,A,015765195,8.8,A,10.6,A,0.67,A,812.0,A,765.0,A,787.0,A,85.0,A,3.5,A,11.3,A,2016-11-06 00:00:00-05:00
2016-11-07 00:00:00-05:00,2016-11-07 00:00:00,12.5,A,015765195,7.5,A,9.5,A,0.67,A,807.0,A,764.0,A,784.0,A,39.0,A,2.7,A,8.3,A,2016-11-07 00:00:00-05:00
2016-11-08 00:00:00-05:00,2016-11-08 00:00:00,12.9,A,015765195,7.2,A,9.8,A,0.67,A,805.0,A,764.0,A,786.0,A,100.0,A,2.1,A,7.3,A,2016-11-08 00:00:00-05:00
2016-11-09 00:00:00-05:00,2016-11-09 00:00:00,12.1,A,015765195,9.9,A,11.0,A,0.95,A,1010.0,A,676.0,A,793.0,A,72.0,A,1.7,A,5.4,A,2016-11-09 00:00:00-05:00
2016-11-10 00:00:00-05:00,2016-11-10 00:00:00,12.7,A,015765195,8.7,A,10.4,A,0.82,A,765.0,A,683.0,A,728.0,A,59.0,A,0.0,A,5.2,A,2016-11-10 00:00:00-05:00
2016-11-11 00:00:00-05:00,2016-11-11 00:00:00,13.2,A,015765195,8.4,A,10.2,A,0.74,A,781.0,A,744.0,A,765.0,A,98.0,A,1.5,A,10.3,A,2016-11-11 00:00:00-05:00
2016-11-12 00:00:00-05:00,2016-11-12 00:00:00,11.4,A,015765195,7.1,A,8.7,A,0.73,A,793.0,A,748.0,A,769.0,A,68.0,A,1.3,A,9.2,A,2016-11-12 00:00:00-05:00
2016-11-13 00:00:00-05:00,2016-11-13 00:00:00,11.6,A,015765195,6.0,A,8.3,A,0.71,A,800.0,A,744.0,A,769.0,A,85.0,A,1.3,A,6.7,A,2016-11-13 00:00:00-05:00
2016-11-14 00:00:00-05:00,2016-11-14 00:00:00,11.2,A,015765195,5.8,A,8.6,A,0.7,A,795.0,A,751.0,A,767.0,A,75.0,A,1.1,A,7.7,A,2016-11-14 00:00:00-05:00
2016-11-15 00:00:00-05:00,2016-11-15 00:00:00,12.3,A,015765195,8.0,A,10.0,A,0.7,A,779.0,A,745.0,A,765.0,A,310.0,A,1.3,A,10.8,A,2016-11-15 00:00:00-05:00
2016-11-16 00:00:00-05:00,2016-11-16 00:00:00,12.0,A,015765195,6.9,A,9.4,A,0.71,A,793.0,A,749.0,A,770.0,A,29.0,A,1.3,A,3.2,A,2016-11-16 00:00:00-05:00
2016-11-17 00:00:00-05:00,2016-11-17 00:00:00,12.7,A,015765195,8.1,A,9.9,A,0.7,A,783.0,A,757.0,A,772.0,A,59.0,A,1.8,A,6.7,A,2016-11-17 00:00:00-05:00
2016-11-18 00:00:00-05:00,2016-11-18 00:00:00,12.8,A,015765195,7.2,A,9.6,A,0.67,A,783.0,A,756.0,A,774.0,A,66.0,A,1.3,A,8.1,A,2016-11-18 00:00:00-05:00
2016-11-19 00:00:00-05:00,2016-11-19 00:00:00,13.5,A,015765195,7.8,A,9.9,A,0.68,A,782.0,A,756.0,A,772.0,A,56.0,A,1.3,A,3.9,A,2016-11-19 00:00:00-05:00
2016-11-20 00:00:00-05:00,2016-11-20 00:00:00,8.3,A,015765195,6.3,A,7.5,A,0.73,A,811.0,A,771.0,A,795.0,A,58.0,A,1.3,A,5.2,A,2016-11-20 00:00:00-05:00
2016-11-21 00:00:00-05:00,2016-11-21 00:00:00,9.0,A,015765195,5.8,A,6.7,A,0.68,A,790.0,A,762.0,A,778.0,A,61.0,A,1.7,A,7.5,A,2016-11-21 00:00:00-05:00
2016-11-22 00:00:00-05:00,2016-11-22 00:00:00,9.9,A,015765195,5.9,A,7.5,A,0.66,A,776.0,A,753.0,A,768.0,A,35.0,A,1.9,A,4.7,A,2016-11-22 00:00:00-05:00
2016-11-23 00:00:00-05:00,2016-11-23 00:00:00,10.1,A,015765195,5.1,A,7.6,A,0.67,A,782.0,A,756.0,A,771.0,A,55.0,A,1.3,A,6.0,A,2016-11-23 00:00:00-05:00
2016-11-24 00:00:00-05:00,2016-11-24 00:00:00,10.5,A,015765195,7.6,A,9.0,A,0.69,A,776.0,A,764.0,A,772.0,A,23.0,A,1.4,A,2.6,A,2016-11-24 00:00:00-05:00
2016-11-25 00:00:00-05:00,2016-11-25 00:00:00,11.0,A,015765195,8.9,A,9.9,A,0.7,A,777.0,A,768.0,A,774.0,A,45.0,A,1.6,A,6.3,A,2016-11-25 00:00:00-05:00
2016-11-26 00:00:00-05:00,2016-11-26 00:00:00,10.3,A,015765195,7.7,A,9.0,A,0.69,A,780.0,A,759.0,A,772.0,A,9.9,A,1.3,A,2.5,A,2016-11-26 00:00:00-05:00
2016-11-27 00:00:00-05:00,2016-11-27 00:00:00,10.2,A,015765195,6.7,A,8.2,A,0.7,A,779.0,A,756.0,A,771.0,A,64.0,A,1.3,A,4.1,A,2016-11-27 00:00:00-05:00
2016-11-28 00:00:00-05:00,2016-11-28 00:00:00,9.8,A,015765195,5.5,A,7.7,A,0.69,A,779.0,A,757.0,A,769.0,A,35.0,A,1.2,A,4.6,A,2016-11-28 00:00:00-05:00
2016-11-29 00:00:00-05:00,2016-11-29 00:00:00,11.0,A,015765195,9.0,A,10.2,A,3.0,A,905.0,A,376.0,A,621.0,A,130.0,A,2.2,A,25.0,A,2016-11-29 00:00:00-05:00
2016-11-30 00:00:00-05:00,2016-11-30 00:00:00,12.0,A,015765195,10.9,A,11.5,A,2.31,A,701.0,A,510.0,A,638.0,A,160.0,A,3.6,A,23.6,A,2016-11-30 00:00:00-05:00
2016-12-01 00:00:00-05:00,2016-12-01 00:00:00,11.9,A,015765195,8.8,A,10.6,A,2.58,A,644.0,A,558.0,A,596.0,A,81.0,A,3.4,A,11.5,A,2016-12-01 00:00:00-05:00
2016-12-02 00:00:00-05:00,2016-12-02 00:00:00,10.5,A,015765195,7.9,A,8.7,A,0.86,A,718.0,A,644.0,A,681.0,A,15.0,A,2.4,A,5.0,A,2016-12-02 00:00:00-05:00
